5.841598797749433913e+01
3.947950077330965968e+01
3.192403314350229593e+01
3.102709373501389578e+01
1.043182127971828095e+02
3.610329262463380928e+01
6.362539464090212959e+01
3.610329262463380928e+01
3.966485711247253221e+01
1.156533696919963745e+02
4.357078964372602314e+01
1.286248987637479217e+02
5.202227764217280992e+01
3.470822429900360362e+01
4.342683060896420955e+01
3.811770183743530538e+01
3.410547121561896944e+01
3.733687158027620967e+01
3.283545569177131540e+01
3.426955141319916720e+01
1.197750420465746544e+02
3.630338621852187231e+01
4.078292488849101005e+01
3.784441964860150165e+01
3.996041688606499065e+01
5.626942564515017864e+01
4.345748507068928035e+01
3.518650277129229664e+01
3.868136921717182020e+01
3.321331981694299884e+01
6.846614102975134131e+01
2.671387444481036866e+01
3.409141611134442940e+01
3.053180373630478073e+01
3.378152031635273289e+01
3.716110169067619751e+01
3.769092712459773509e+01
1.049976491814133936e+02
3.454305630971350638e+01
5.615216537404688069e+01
3.660176533228974449e+01
1.199541321899693145e+02
3.504287383644746257e+01
3.459471633438528926e+01
4.127620039762870618e+01
3.748792060206875476e+01
3.920320631882174212e+01
3.462548316769791512e+01
4.246842005683586763e+01
3.787968741942736273e+01
3.500908820203388672e+01
3.855915280783394650e+01
3.660176533228974449e+01
4.716804610517611707e+01
3.181670253471875753e+01
3.176340243374310290e+01
1.464093617843983566e+02
3.478459817296755574e+01
1.286248987637479217e+02
3.676599262060664586e+01
3.478459817296755574e+01
3.898061104796232712e+01
3.932579196234999586e+01
3.330551050166540250e+01
3.702246804698759064e+01
3.960898948213700521e+01
3.978337299294323515e+01
4.199184737160751979e+01
1.764754370395906449e+02
5.473970235759570357e+01
4.066992045371699760e+01
4.996422190618012138e+01
4.016215175931453274e+01
4.735262848522619805e+01
4.952610057173296099e+01
3.676769737032555696e+01
5.232555919326232186e+01
4.469872615405527227e+01
4.689256098059884437e+01
4.245006663951676984e+01
2.899485015861159809e+01
4.188863614253209278e+01
3.941396121404286390e+01
6.973382099238975229e+01
2.985307059872031843e+01
3.851086593025519278e+01
6.588045335139912595e+01
5.846729289510573579e+01
4.903085513988184374e+01
6.300528345301533761e+01
4.495993899307796937e+01
5.248223535352374824e+01
6.419209247117493078e+01
2.809834248833681158e+01
3.494123701133572979e+01
4.829501675341065692e+01
6.655301453768417730e+01
5.083726762799078358e+01
5.753525132307812129e+01
3.905382818533316680e+01
4.424873919979059878e+01
3.839055762256260351e+01
3.330834230074248126e+01
3.491436679363164330e+01
1.538492164898395629e+02
1.126896931060792610e+02
7.487367281899463478e+01
6.719133453294493563e+01
3.538290969531087171e+01
4.138905435765545349e+01
4.788713345860305992e+01
5.700673634411382551e+01
9.274982865230342099e+01
7.653018458587999362e+01
5.423494315046413305e+01
4.138905435765545349e+01
9.718701963949790468e+01
3.716878080371093063e+01
4.411749558594176790e+01
4.818593947661241117e+01
2.801039750885258783e+01
2.818567297851870990e+01
7.168377570211433181e+01
4.476386177304571845e+01
4.214271986972553208e+01
3.599170470202925287e+01
3.605763949815729319e+01
1.029343908734036859e+02
4.010628598252894506e+01
2.655217171330106751e+01
2.952452782032445100e+01
7.391181975935920434e+01
5.641529803251441422e+01
3.959201615114335482e+01
5.905424654072220392e+01
4.823568179190070282e+01
6.207618949930207464e+01
4.449038000414266492e+01
7.396756810009945582e+01
4.131173352460960757e+01
5.081219552909647774e+01
5.754982367661139619e+01
8.078188201131673907e+01
2.735303242917765587e+01
4.075742974967081977e+01
4.297678968320058601e+01
4.161733523793185441e+01
4.402985866326287834e+01
3.255187334454695502e+01
3.488457817997743859e+01
6.169287764505995852e+01
3.890153263724279498e+01
1.557424667383887993e+02
4.605070069981298531e+01
4.798429427262220770e+01
7.187073074841337927e+01
4.166373363009392961e+01
2.524872134717551830e+01
4.593639779819084623e+01
3.541753917623097436e+01
6.570249692874300251e+01
4.865966898201889990e+01
3.290967251918309699e+01
7.206663761198035445e+01
7.848213930842349839e+01
1.934809221556183090e+01
4.543333706266330552e+01
